title,price,transaction_type,governorate,delegation,area_m2,bedrooms,bathrooms,subcategory,publisher_name,is_shop,published_on,description,detail_url
"A Louer Appartement S+2 Meublé à Sidi Mahersi, Nabeul",650.0,À Louer,Nabeul,Sidi Mahersi,110,2,1,flat,Leboulevard Immobilier,False,2023-12-26,"L’agence immobiliere le boulevard vous propose : #Location_Annuelle ou #Jusqua_juin #Reference : 396a Appartement S+2 Meuble en Sous-sol situe a Sidi Mahersi, Nabeul. Il se compose d'un salon, 2 chambres a coucher avec dressing, salle d'eau et cuisine bien equipee (plaque, hotte, refrigerateur, machine a laver…) • Climatiseur • Chauffage central • Cameras de surveillance • 10 minutes de la plage a pied • Pres de toutes les commodites (Magasin, restaurant, banque, salon de the, plage…) • • Prix : 650DT/mois Pour plus d'informations, contactez-nous sur : Telephone : 55982862 | 22232885 WhatsApp (216)55982862| (216)22232885 E-mail : leboulevardimmobilier@gmail.com Site web : https://www.leboulevardimmo.com/bien/details/48268-appartement-s2-au-sous-sol-a-sidi-mahersi",https://www.houni.tn/en/property/rent/flat/nabeul/nabeul/niapolis/a-louer-appartement-s+2-meuble-a-sidi-mahersi-nab/2mhy
Nouveau étage de villa S+3 (2ieme étage),350.0,À Louer,Tunis,el ouardia 4,130,3,1,house,mohamed absi,False,2023-12-23,Nouveau etage de villa S+3 (2ieme etage) Entree independante Terrace+sechoir Compteur electricite+eaux independant 6 min Metro 6 / 5 min Metro 1,https://www.houni.tn/en/property/rent/house/tunis/el-ouardia/cite-mohamed-ali/nouveau-etage-de-villa-s+3-(2ieme-etage)/dcdfri
A louer Appartement Borj louzir ariana,550.0,À Louer,Ariana,borj louzir ariana,80,2,1,flat,Infodata Technologies,False,2023-12-23,"Appartement Borj louzir Ariana au 4eme etage recemment renove, pour etudiants - 2 chambres - cuisine - Salon - 2 Balcons Semi meuble Contactez Sadok 97566772",https://www.houni.tn/en/property/rent/flat/ariana/ariana-ville/ariana-ville/a-louer-appartement-borj-louzir-ariana/3j4pbw
Appartement 1er étage à Mornaguia,500.0,À Louer,Manouba,N2,100,2,1,flat,Amira NAJJAR,False,2023-12-23,"[A louer] [un appartement, Mornaguia, Manouba] ✅A 250m du centre ville ✅A 100m du lycee Farabi •Un appartement S+2 (100m²) ✔Compteur individuel (gaz de ville, eau et electricite)⏲ ✔Espace pour voiture🚗🚗 🕛Visite : Du lundi au vendredi : de 17h30 a 19h Samedi : de 15h a 19h Dimanche : de 10h a 13h ☎Telephone : 56769238",https://www.houni.tn/en/property/rent/flat/manouba/mornaguia/mornaguia/appartement-1er-etage-a-mornaguia/dbpm29
"A louer étage de villa S+4 à cité Mora, Nabeul",1200.0,À Louer,Nabeul,Cité Ennacim,140,4,2,house,Leboulevard Immobilier,False,2023-12-22,"L’agence immobiliere le boulevard vous propose : #Location_Annuelle #Reference : 751a Etage de villa S+4 au 1er etage, situe dans un quartier calme a cite Ennacim (Mora), Nabeul. Elle se compose d’un spacieux salon, des placards, 4 chambres a coucher avec dressing, salle de bain, salle d’eau et une cuisine avec terrasse. • 3 Climatiseurs • Chauffage central • Entree independante • Abri pour 2 voitures • 900 metres de la plage • 200 metres de la route principale • Pres de toutes les commodites (Magasin, restaurant, banque, clinique, transport …) • Prix : 1200DT/mois Pour plus d'informations, contactez-nous sur : Telephone : 55982862 | 22232885 WhatsApp (216)55982862 | (216) 22232885 E-mail : leboulevardimmobilier@gmail.com Site web : https://leboulevardimmo.com/bien/details/77412-etage-de-villa-s4-a-mora-nabeul",https://www.houni.tn/en/property/rent/house/nabeul/nabeul/bir-challouf/a-louer-etage-de-villa-s+4-a-cite-mora-nabeul/8n398b
S+1 a louer Tozeur,70.0,À Louer,Tozeur,Route de hamma,60,1,1,flat,Zakkour Nabil,False,2023-12-22,S+1 a louer Tozeur Cite calme et securisee Centre de ville Appartement propre et confortable. Proche de toutes les exigences de la vie,https://www.houni.tn/en/property/rent/flat/tozeur/tozeur/el-ezdihar/s+1-a-louer-tozeur/ao75xn
Etage De Villa S+3 Meublé Vue Mer à Mrezge,800.0,À Louer,Nabeul,Mrezge,120,3,1,house,Leboulevard Immobilier,False,2023-12-21,"L’agence immobilier le boulevard vous propose : #Location_Annuelle #Reference : 22a Etage de villa S+3 meuble vue mer au 2eme etage a Mrezge Il se compose d'un salon, 3 chambres a coucher, dressing, salle d'eau, une kitchenette bien equipee et balcon vue sur mer • Climatiseur • Chauffage central • Cameras de surveillance • Vue sur mer • Pres de toutes les commodites • Prix : 800DT/mois Pour plus d'informations, contactez-nous sur : Telephone : 55982862 | 22232885 Whatsapp (216)55982862 | (216)22232885 E-mail : leboulevardimmobilier@gmail.com Site web : https://www.leboulevardimmo.com/bien/details/31809-etage-de-villa-s3-vue-sur-mer-a-mrezge",https://www.houni.tn/en/property/rent/house/nabeul/hammamet/mrezga/etage-de-villa-s+3-meuble-vue-mer-a-mrezge/9mnys
"A Louer Villa S+3 Avec Piscine à Chatt Ezzouhour, Korba",,À Louer,Nabeul,Chat Ezzouhour,3000,3,1,house,Leboulevard Immobilier,False,2023-12-20,"L’agence immobiliere le boulevard vous propose : #Location_par_nuitee #Reference : 749a Pour vos vacances, mariages, anniversaires et evenements ; on vous propose une villa S+3 avec piscine a Chatt Ezzouhour, Korba sur une terrain de 3000m². La villa se compose d’un grand salon avec salle a manger, sejour, 3 chambres a coucher, salle d’eau, Salle de bain et une cuisine bien equipee (plaque, hotte, cafetiere, machine a laver, refrigerateur …) • Climatiseurs • Chemine • Abri pour 4 voitures • Grand Jardin avec piscine • Bar piscine • Coin Barbecue • Salle d’eau a l’exterieur • 5 minutes de la plage a pied Pour plus d'informations, contactez-nous sur : Telephone : 55982862 | 22232885 WhatsApp (216) 55982862| (216) 22232885 E-mail : leboulevardimmobilier@gmail.com Site web : https://leboulevardimmo.com/bien/details/77299-villa-s3-avec-piscine-a-chatt-ezouhour-korba",https://www.houni.tn/en/property/rent/house/nabeul/korba/korba-est/a-louer-villa-s+3-avec-piscine-a-chatt-ezzouhour/p04zqy
jardin de carthage S4,2200.0,À Louer,Tunis,Jardin de Carthage (résidence Ellyssa),153,4,2,flat,kamel ferchichi,False,2023-12-19,"A louer appartement neuf S+4 en 1ere etage, residence Ellyssa au Jardin de Carthage 153m2 (chauffage centrale + ascenseurs + parking sous sol), composee de: - Salon et salle a manger (climatiseur), - 1 Chambre (climatiseur + balcon), - 2 chambres (climatiseurs + dressings), - 1 chambre (dressing + balcon), - Cuisine (plaque + hotte + four + placards + sechoir), - Salle de bain, - Salle d’eau. 2200 d/mois y compris le syndic, Telephone du proprietaire 97496445",https://www.houni.tn/en/property/rent/flat/tunis/le-kram/el-bouhaira/jardin-de-carthage-s4/y805ss
Appartement S+4 Cité Romana,750.0,À Louer,Tunis,Cité romana 1 Résidence Fell et Yasmine,120,6,1,flat,Karim  Akkari,False,2023-12-18,"Cite Romana appartement compose de Salon salle a manger+4 chambres a coucher salle de bain, WC et une cuisine equipee avec un four et plaque. Chauffage central en plus une place de parking dans une residence gardee.",https://www.houni.tn/en/property/rent/flat/tunis/el-omrane-superieur/cite-ibn-khaldoun-i/appartement-s+4-cite-romana/ybsjwu
A allouer S2 et S3,1100.0,À Louer,Ariana,Raoued plage lotissement les flamants roses,170,3,2,flat,Nader Ghodhbane,False,2023-12-18,"A louer appartement tres haute standing dans un lotissement garde (les flamants rose Raoued plage) en face de residence west gamarth.une RDC s+3avec entree independante, garage et terrasse gazonnee a 1200 TDN ،1er etage s+3 avec balcon a 1100TDN et 2eme etage s+2 avec balcon et une terrasse a 1000TDN.(climatisation, chauffage central, alarme, camera de Surveillance, store electrique, cuisine equipee, bois noble...)",https://www.houni.tn/en/property/rent/flat/ariana/raoued/raoued/a-allouer-s2-et-s3/vw376c
"A Louer Appartement S+2 Meublé Situé à Sidi Mahersi, Nabeul",650.0,À Louer,Nabeul,Sidi Mahersi,110,2,1,flat,Leboulevard Immobilier,False,2023-12-14,"L’agence immobiliere le boulevard vous propose : #Location_Annuelle ou #Jusqua_juin #Reference : 396a Appartement S+2 Meuble en Sous-sol situe a Sidi Mahersi, Nabeul. Il se compose d'un salon, 2 chambres a coucher avec dressing, salle d'eau et cuisine bien equipee (plaque, hotte, refrigerateur, machine a laver…) • Climatiseur • Chauffage central • Cameras de surveillance • 10 minutes de la plage a pied • Pres de toutes les commodites (Magasin, restaurant, banque, salon de the, plage…) • • Prix : 650DT/mois Pour plus d'informations, contactez-nous sur : Telephone : 55982862 | 22232885 WhatsApp (216)55982862| (216)22232885 E-mail : leboulevardimmobilier@gmail.com Site web : https://www.leboulevardimmo.com/bien/details/48268-appartement-s2-au-sous-sol-a-sidi-mahersi",https://www.houni.tn/en/property/rent/flat/nabeul/nabeul/niapolis/a-louer-appartement-s+2-meuble-situe-a-sidi-mahers/y6hvyh
"A Louer Etage De Villa S+2 Situé à Sidi Mahersi, Nabeul",800.0,À Louer,Nabeul,Sidi Mahersi,100,2,1,house,Leboulevard Immobilier,False,2023-12-14,"L’agence immobiliere Le Boulevard vous propose : #Location_Annuelle #EN_EXCLUSIVITE #Reference : 736a Etage de villa S+2 haut standing nouvellement construire, au 2eme etage situe a Sidi Mahersi, Nabeul. Il se compose d'un salon, 2 chambres a coucher avec dressing salle d'eau et une cuisine bien equipee (plaque, hotte). • Climatiseur • Chauffage central • Camera de surveillances • 07 minutes de la plage a pied • Pres de toutes les commodites (Magasin, Restaurant, banque, transport, plage…) • Prix : 800DT/mois Pour plus d'informations, contactez-nous sur : Telephone : 55982862 | 22232885 WhatsApp (216) 55982862| (216) 22232885 E-mail : leboulevardimmobilier@gmail.com Site web : https://leboulevardimmo.com/bien/details/76103-etage-de-villa-s2-au-2eme-etage-a-sidi-mahersi-nabeul",https://www.houni.tn/en/property/rent/house/nabeul/nabeul/niapolis/a-louer-etage-de-villa-s+2-situe-a-sidi-mahersi-n/uzx21v
"A Louer Appartement S+1 à AFH Mrezge, Cité El Wafa, Nabeul",750.0,À Louer,Nabeul,Cité El Wafa,60,1,1,flat,Leboulevard Immobilier,False,2023-12-11,"L’agence immobiliere le boulevard vous propose : #Location_jusqu’a Juin #Reference : 743a Un appartement S+1 haut standing dans une residence bien securisee situee a AFH Mrezge, cite Elwafa, Nabeul. Il se compose d'un salon ayant un balcon, une cuisine bien equipee (Plaque, hotte, four, refrigerateur, machine a laver…), une chambre a coucher avec dressing et salle d’eau. • 2 Climatiseurs • Chauffage central • Ascenseur • 10 minutes de la plage a pied • Pres de toutes les commodites (Magasin, restaurant, banque, salle de sport…) Pour plus d'informations, contactez-nous sur : Telephone : 55982862 | 22232885 Whatsapp (216)55982862| (216) 22232885 E-mail : leboulevardimmobilier@gmail.com Site web : https://leboulevardimmo.com/bien/details/76788-appartement-s1-a-afh-mrezga",https://www.houni.tn/en/property/rent/flat/nabeul/nabeul/bir-challouf/a-louer-appartement-s+1-a-afh-mrezge-cite-el-wafa/k7svp4
"A Louer Appartement S+1 Meublé à Mrezge, Nabeul",900.0,À Louer,Nabeul,Mrezge,85,1,1,flat,Leboulevard Immobilier,False,2023-12-11,"L’agence immobiliere Le Boulevard vous propose : #Location_Annuelle #Reference : 722a Un appartement S+1 meuble dans une residence bien securisee a Mrezge, pres de clinique Violette. Il se compose d'un spacieux salon ayant un balcon vu sur mer, une chambre a coucher avec dressing, salle de bain et une cuisine bien equipee avec sechoir • 2 Climatiseur • Chauffage central • Place de parking sous-sol • Superficie de l’appartement : 85m² • Pres de toutes les commodites (Magasin, Facultes, Banque, Salon de the, transport…) • Prix : 900DT/mois Pour plus d'informations, contactez-nous sur : Telephone : 55982862 |22232885 Whatsapp (216)55982862 | (216)22232885 E-mail : leboulevardimmobilier@gmail.com Site web : https://leboulevardimmo.com/bien/details/75087-appartement-s1-vue-mer-a-mrezga",https://www.houni.tn/en/property/rent/flat/nabeul/hammamet/mrezga/a-louer-appartement-s+1-meuble-a-mrezge-nabeul/p7klcd
"A Louer Etage De Villa S+2 Haut Standing à Sidi Mahersi, Nabeul",800.0,À Louer,Nabeul,Sidi Mahersi,100,2,1,house,Leboulevard Immobilier,False,2023-12-06,"L’agence immobiliere Le Boulevard vous propose : #Location_Annuelle #EN_EXCLUSIVITE #Reference : 736a Etage de villa S+2 haut standing nouvellement construire, au 2eme etage situe a Sidi Mahersi, Nabeul. Il se compose d'un salon, 2 chambres a coucher avec dressing salle d'eau et une cuisine bien equipee (plaque, hotte). • Climatiseur • Chauffage central • Camera de surveillances • 07 minutes de la plage a pied • Pres de toutes les commodites (Magasin, Restaurant, banque, transport, plage…) • Prix : 800DT/mois Pour plus d'informations, contactez-nous sur : Telephone : 55982862 | 22232885 WhatsApp (216) 55982862| (216) 22232885 E-mail : leboulevardimmobilier@gmail.com Site web : https://leboulevardimmo.com/bien/details/76103-etage-de-villa-s2-au-2eme-etage-a-sidi-mahersi-nabeul",https://www.houni.tn/en/property/rent/house/nabeul/nabeul/niapolis/a-louer-etage-de-villa-s+2-haut-standing-a-sidi-ma/4zfbw4
"A Louer Etage De Villa S+3 Vue Mer à Mrezge, Nabeul",800.0,À Louer,Nabeul,Mrezge,120,3,1,house,Leboulevard Immobilier,False,2023-12-06,"L’agence immobilier le boulevard vous propose : #Location_Annuelle #Reference : 22a Etage de villa S+3 meuble vue mer au 2eme etage a Mrezge Il se compose d'un salon, 3 chambres a coucher, dressing, salle d'eau, une kitchenette bien equipee et balcon vue sur mer • Climatiseur • Chauffage central • Cameras de surveillance • Vue sur mer • Pres de toutes les commodites • Prix : 800DT/mois Pour plus d'informations, contactez-nous sur : Telephone : 55982862 | 22232885 Whatsapp (216)55982862 | (216)22232885 E-mail : leboulevardimmobilier@gmail.com Site web : https://www.leboulevardimmo.com/bien/details/31809-etage-de-villa-s3-vue-sur-mer-a-mrezge",https://www.houni.tn/en/property/rent/house/nabeul/hammamet/mrezga/a-louer-etage-de-villa-s+3-vue-mer-a-mrezge-nabeu/x6bwm
villa a riadh landalous,2600.0,À Louer,Ariana,a riadh landalous,500,5,2,house,beji dahmani,False,2023-12-06,l'agence l'avenir vous propose une superbe villa style americain haut standing a l’ariena cite el ghazala cote carrefour market le villa au rdc se compose un grand salon une salle a manger un sejour au milieu une chemine au bois une cuisine richement equipee au 1 et etage se trouve 4 chambres avec salle de bain et une suite parentale petite kitchenette et une salle de bain moderne on trouve revetement marbre boiserie noble robinetterie equipee : chauffage central et des climatiseurs a l’exterieur on trouve une entree pour 2 voitures gardee par des cameras de surveillance un grand jardin une veranda un hall sup 400m² prix 2600d pour plus des renseignements contactez nous sur les n 98280035/25544055/55492394/52584047,https://www.houni.tn/en/property/rent/house/ariana/ariana-ville/ariana-ville/villa-a-riadh-landalous/tlb9jc
ETAGE DE VILLA A LOUER S+3 A JARDIN D'EL MENZAH 2,1400.0,À Louer,Ariana,Jardin d'el menzah 2,180,3,2,house,Insta Salma,False,2023-12-03,ETAGE DE VILLA A LOUER S+3 A JARDIN D'EL MENZAH 2 Il se compose de - trois chambres a coucher - une cuisine equipee avec balcon - un salon avec balcon - une salle de bain - une salle d'eau CARACTERISTIQUES Chauffage centrale Superficie 180m Prix: 1400 dt Pour plus d'informations merci de contacter 52463386,https://www.houni.tn/en/property/rent/house/ariana/el-mnihla/ennasr/etage-de-villa-a-louer-s+3-a-jardin-d-el-menzah-2/nole75
location villa S3,520.0,À Louer,Gabès,40 azaieiz city-6014 mtorrech-Gabes-Tunisia,420,3,1,house,mohamed ben brahim,False,2023-12-03,"Location annuelle de villa (S+3) non meublee, salle de bain, gaz de ville, placards, grand jardin, entree pour deux voitures: situe a 150m de la cite des ingenieurs de l’ICM (cite azaeiz-Mtorrech-Gabes).Superficie : 420m2- Tel : 27083445",https://www.houni.tn/en/property/rent/house/gabes/gabes-sud/secteur-(5)/location-villa-s3/6a7y3q
villa à louer cité romana1,2000.0,À Louer,Tunis,7 rue des étoiles cité romana1 casablance,300,3,1,house,RIDHA KOUKI,False,2023-12-01,"A louer rue des etoiles, cite Romana 1 casablanca, une villa coquette independante qui fait l’angle de deux rues nouvellement construite et richement meublee. Elle est composee d’un grand salon, un sejour, 3 chambres a coucher avec dressing dans chaque chambre ainsi que deux dressings au hall, salle de bain, toilette avec douche, une cuisine installee, un cellier, 3 terrasses, un grand jardin et un garage pour deux voitures.",https://www.houni.tn/en/property/rent/house/tunis/el-omrane/ras-tabia/villa-a-louer-cite-romana1/m81v8y
Appartement très haut standing,1300.0,À Louer,Sfax,Route de Gremda km 5,145,3,2,flat,Bilel Elleuch,False,2023-11-30,"un appartement s+3 de tres haut standing a la residence ' gassara palace ' sis route gremda km 5.5. * place parking sous sol * double ascenseurs haut standing habillage en inox * revetement du sol (salon, circulation et chambres) en marbre blanc * revetement du sol des cuisines et des s.d.b en gres dans la masse 1er choix * jacuzzi installe dans toutes les baignoires arquees * cuisine agencees et meublees (hotte; four,plaque et micro onde le tous en vitre noir) * menuiserie des portes et placard en chene * menuiserie des fenetres et portes fenetres en aluminium avec double vitrage et volet roulant electrique * staff decore en faux plafond * chauffage central fonctionnel et climatisation par split preinstalle * videophone par appartement; reception satellitaire numerique et videosurveillance de l'entree de l'immeuble et l'acces au sous sol contacter nous pour plus d'information: 92776238",https://www.houni.tn/en/property/rent/flat/sfax/sfax-sud/gremda/appartement-tres-haut-standing/ee6yk9
